,assignee_name,pub_number,cpc_code,filing_date,filing_year,country_code
1009,DAMY JULIAN,US-2017132694-A1,G06Q30/06,20160304,2016,US
1010,CBS INTERACTIVE INC,US-2016196598-A1,G06Q30/06,20160122,2016,US
1011,GOOGLE INC,US-2017300995-A1,G06Q30/06,20160414,2016,US
1012,HITACHI LTD,WO-2017119094-A1,G06Q30/06,20160107,2016,WO
1013,VENGO INC,US-2016247212-A1,G06Q30/06,20160429,2016,US
1014,KIM CHAN HYUN,KR-20160127701-A,G06Q30/06,20161017,2016,KR
1015,PARK HYO MI,KR-101746705-B1,G06Q30/06,20160629,2016,KR
1016,AMADEUS SAS,US-2017352093-A1,G06Q30/06,20160601,2016,US
1017,ERUKHIMOV VICTOR,US-2017103443-A1,G06Q30/06,20161007,2016,US
1018,WOORI BANK,KR-20170083192-A,G06Q30/06,20160107,2016,KR
1019,IBM,US-9892453-B1,G06Q30/06,20161026,2016,US
1020,DELL PRODUCTS LP,US-2017262930-A1,G06Q30/06,20160311,2016,US
1021,KIM SEUNG CHAN,KR-20180055109-A,G06Q30/06,20161116,2016,KR
1022,CATCH MEDIA INC,AU-2016200870-A1,G06Q30/06,20160210,2016,AU
1023,MASTERCARD INTERNATIONAL INC,KR-20180090866-A,G06Q30/06,20161207,2016,KR
1024,KIM YOUNG DUCK,EP-3133547-A1,G06Q30/06,20160308,2016,EP
1025,WALMART APOLLO LLC,GB-201809126-D0,G06Q30/06,20161219,2016,GB
1026,GURUNAVI INC,EP-3362962-A1,G06Q30/06,20160929,2016,EP
1027,AINTU INC,AU-2016332072-A1,G06Q30/06,20161003,2016,AU
1028,TENCENT TECH (SHENZHEN) CO LTD,CN-105978873-A,G06Q30/06,20160509,2016,CN
1029,JINI CO LTD,CN-106796687-A,G06Q30/06,20160107,2016,CN
1030,LF TECH DEV CORP LTD,US-2017011444-A1,G06Q30/06,20160708,2016,US
1031,AMAZON TECH INC,US-10176513-B1,G06Q30/06,20160311,2016,US
1032,MASTERCARD INTERNATIONAL INC,US-2017032446-A1,G06Q30/06,20160728,2016,US
1033,KIM SIK,KR-20170136390-A,G06Q30/06,20160601,2016,KR
1034,IND TECH RES INST,TW-I647638-B,G06Q30/06,20161115,2016,TW
1035,BIZMODELINE CO LTD,KR-20180054981-A,G06Q30/06,20161114,2016,KR
1036,MASTERCARD INTERNATIONAL INC,CA-3013409-A1,G06Q30/06,20160203,2016,CA
1037,TENCENT TECH (SHENZHEN) CO LTD,CN-105976225-A,G06Q30/06,20160505,2016,CN
1038,UNIV ZHEJIANG,CN-106600357-A,G06Q30/06,20161028,2016,CN
1039,RAKUTEN INC,TW-I576780-B,G06Q30/06,20160630,2016,TW
1040,HOPKINS JAMES PRESTON,US-2016335696-A1,G06Q30/06,20160516,2016,US
1041,MICROSOFT TECHNOLOGY LICENSING LLC,US-2016196601-A1,G06Q30/06,20160106,2016,US
1042,SCHOOLMUSIC,KR-101765184-B1,G06Q30/06,20160226,2016,KR
1043,ICON HEALTH & FITNESS INC,US-2017193578-A1,G06Q30/06,20161228,2016,US
1044,GO DADDY OPERATING CO LLC,US-2017011446-A1,G06Q30/06,20160920,2016,US
1045,BIZMODELINE CO LTD,KR-20180054972-A,G06Q30/06,20161114,2016,KR
1046,KONG MI SUN,KR-20180003043-A,G06Q30/06,20160630,2016,KR
1047,HONG IN CHUL,KR-101723980-B1,G06Q30/06,20160404,2016,KR
1048,WALMART APOLLO LLC,MX-2017016631-A,G06Q30/06,20160616,2016,MX
1049,MAXCROO CO,WO-2017105122-A2,G06Q30/06,20161216,2016,WO
1050,SUNDARARAJULU SATHYA NARAYANA,WO-2017033155-A1,G06Q30/06,20160826,2016,WO
1051,PPG IND OHIO INC,WO-2016191212-A1,G06Q30/06,20160519,2016,WO
1052,AMWAY CORP,TW-201729155-A,G06Q30/06,20161014,2016,TW
1053,SHANGHAI LANDLEAF BUILDING TECH CO LTD,CN-106846006-A,G06Q30/06,20161220,2016,CN
1054,HUNAN VISUALTOURING INFORMATION TECH CO LTD,CN-106910102-A,G06Q30/06,20160725,2016,CN
1055,METAIL LTD,US-2016275596-A1,G06Q30/06,20160527,2016,US
1056,AINTU INC,US-2017148087-A1,G06Q30/06,20161003,2016,US
1057,HUAWEI TECH CO LTD,US-2017083965-A1,G06Q30/06,20161206,2016,US
1058,MICROSOFT TECHNOLOGY LICENSING LLC,US-2016162976-A1,G06Q30/06,20160216,2016,US
1059,ASCENT TECH INC,US-2016350823-A1,G06Q30/06,20160412,2016,US
1060,NIKE INC,US-10121179-B2,G06Q30/06,20160413,2016,US
1061,WALGREEN CO,US-10163150-B1,G06Q30/06,20160107,2016,US
1062,IBM,US-2018033074-A1,G06Q30/06,20160731,2016,US
1063,KWON HYUCK JUN,KR-20170089382-A,G06Q30/06,20160524,2016,KR
1064,SPEAKTOIT INC,WO-2016191630-A1,G06Q30/06,20160527,2016,WO
1065,EBAY INC,US-2017293695-A1,G06Q30/06,20160623,2016,US
1066,PENTABREED,KR-20170122598-A,G06Q30/06,20160427,2016,KR
1067,ALIBABA GROUP HOLDING LTD,EP-3379427-A4,G06Q30/06,20161109,2016,EP
1068,BEHR PROCESS CORP,BR-102016028540-A2,G06Q30/06,20161205,2016,BR
1069,ELSE CORP S R L,IT-201600132446-A1,G06Q30/06,20161229,2016,IT
1070,ALIBABA GROUP HOLDING LTD,HK-1217132-A1,G06Q30/06,20160504,2016,HK
1071,RAISE MARKETPLACE INC,US-2018040040-A1,G06Q30/06,20160923,2016,US
1072,SHARMA VARUN,US-2017352086-A1,G06Q30/06,20160607,2016,US
1073,XIAOMI INC,US-2016371763-A1,G06Q30/06,20160616,2016,US
1074,NEXTEV USA INC,US-2018012089-A1,G06Q30/06,20161228,2016,US
1075,EBAY INC,US-2016300290-A1,G06Q30/06,20160615,2016,US
1076,MICROSOFT TECHNOLOGY LICENSING LLC,US-2017316486-A1,G06Q30/06,20160429,2016,US
1077,KOHL'S DEPT STORES INC,US-2017061525-A1,G06Q30/06,20160830,2016,US
1078,WAL-MART STORES INC,US-2017076355-A1,G06Q30/06,20161122,2016,US
1079,PRICER AB,US-2016260163-A1,G06Q30/06,20160304,2016,US
1080,KALRA DEEPSHIKHA,WO-2017115169-A3,G06Q30/06,20161123,2016,WO
1081,SUN QIUSHI,WO-2018018548-A1,G06Q30/06,20160728,2016,WO
1082,BAEK WOONG YONG,KR-101806454-B1,G06Q30/06,20160812,2016,KR
1083,IINE CARD JAPAN INC,WO-2017047081-A1,G06Q30/06,20160914,2016,WO
1084,MASTERCARD INTERNATIONAL INC,SG-10201605396R-A,G06Q30/06,20160630,2016,SG
1085,PROBE JET CO LTD,JP-2017191585-A,G06Q30/06,20160708,2016,JP
1086,ERICSSON TELEFON AB L M (publ),WO-2017182085-A1,G06Q30/06,20160421,2016,WO
1087,MASTERCARD INTERNATIONAL INC,WO-2017079208-A1,G06Q30/06,20161102,2016,WO
1088,HUHTAMAEKI OYJ,AU-2016308523-A1,G06Q30/06,20160819,2016,AU
1089,ERTZBERG CVBA,BE-1024022-A1,G06Q30/06,20161003,2016,BE
1090,BEIJING JINGDONG CENTURY TRADING CO LTD,CN-107316217-A,G06Q30/06,20160426,2016,CN
1091,AINTU INC,CA-2999901-A1,G06Q30/06,20161003,2016,CA
1092,SAMSUNG PAY INC,KR-20170026097-A,G06Q30/06,20160610,2016,KR
1093,ALIBABA GROUP HOLDING LTD,CN-108154375-A,G06Q30/06,20161206,2016,CN
1094,GUANGZHOU AUGMENTED INFORMATION TECH CO LTD,CN-106504063-A,G06Q30/06,20161101,2016,CN
1095,SMIC INT IC-MANUFACTURE (SHANGHAI) CO LTD,CN-107025584-A,G06Q30/06,20160129,2016,CN
1096,HITACHI LTD,JP-2018036805-A,G06Q30/06,20160831,2016,JP
1097,ROVI GUIDES INC,CA-2954133-A1,G06Q30/06,20160421,2016,CA
1098,PAYPAL INC,AU-2016243746-A1,G06Q30/06,20160331,2016,AU
1099,FORD GLOBAL TECH LLC,US-2017308948-A1,G06Q30/06,20160425,2016,US
1100,COUPANG CORP,KR-101756396-B1,G06Q30/06,20160125,2016,KR
1101,MAC CURATION CO LTD,KR-20170123524-A,G06Q30/06,20160429,2016,KR
1102,UGUR SOGUTMA MAKINALARI SANAYI VE TICARET ANONIM SIRKETI,TR-201603774-A1,G06Q30/06,20160323,2016,TR
1103,FORD GLOBAL TECH LLC,MX-2016005558-A,G06Q30/06,20160428,2016,MX
1104,HAM PARTNERS,KR-20170132963-A,G06Q30/06,20160525,2016,KR
1105,ABSA BANK LTD,ZA-201600337-B,G06Q30/06,20160115,2016,ZA
1106,Open Text SA,EP-3046064-A1,G06Q30/06,20160113,2016,EP
1107,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY CO LTD,CN-106056425-A,G06Q30/06,20160524,2016,CN
1108,BOEING CO,CA-2926608-A1,G06Q30/06,20160408,2016,CA
1109,ALIBABA GROUP HOLDING LTD,CN-106874817-A,G06Q30/06,20160727,2016,CN
1110,LG ELECTRONICS INC,EP-3107057-A1,G06Q30/06,20160219,2016,EP
1111,INFOCERT S P A,IT-201600132156-A1,G06Q30/06,20161229,2016,IT
1112,CAFE X TECH LTD,HK-1223498-A2,G06Q30/06,20160711,2016,HK
1113,APPLE INC,AU-2016201249-A1,G06Q30/06,20160226,2016,AU
1114,SYNERGY BLUE LLC,CA-2976117-A1,G06Q30/06,20160216,2016,CA
1115,Spanntec Wickelsysteme GmbH,DE-202016106687-U1,G06Q30/06,20161130,2016,DE
1116,BANK OF AMERICA,US-10339583-B2,G06Q30/06,20161130,2016,US
1117,TENCENT TECH (SHENZHEN) COMPANY LTD,US-2016307264-A1,G06Q30/06,20160624,2016,US
1118,COMENITY LLC,US-2017039616-A1,G06Q30/06,20160126,2016,US
1119,E-RADIO USA INC,US-2017069008-A1,G06Q30/06,20160912,2016,US
1120,MESO SCALE DIAGNOSTICS LLC,US-2016335716-A1,G06Q30/06,20160517,2016,US
1121,CHO BONG LAE,KR-20160128287-A,G06Q30/06,20161031,2016,KR
1122,GLOBALBRC INC,KR-20180008227-A,G06Q30/06,20160716,2016,KR
1123,ELLEXI,KR-20180047276-A,G06Q30/06,20161031,2016,KR
1124,GLOBAL HEALTHCARE EXCHANGE LLC,US-2018165749-A1,G06Q30/06,20161213,2016,US
1125,ALIBABA GROUP HOLDING LTD,WO-2017045556-A1,G06Q30/06,20160907,2016,WO
1126,LALONDE BENOIT,CA-3037944-A1,G06Q30/06,20160412,2016,CA
1127,WAYWEARABLE INC,WO-2018088584-A1,G06Q30/06,20161110,2016,WO
1128,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY CO LTD,CN-107346505-A,G06Q30/06,20160506,2016,CN
1129,JOVISION TECH CO LTD,CN-106846087-A,G06Q30/06,20161220,2016,CN
1130,JONES MARIA FRANCISCA,CA-3009892-A1,G06Q30/06,20161230,2016,CA
1131,ANHUI XUNDI NETWORK MARKETING PLANNING CO LTD,CN-106600387-A,G06Q30/06,20161230,2016,CN
1132,AUDI AG,DE-102016225747-A1,G06Q30/06,20161221,2016,DE
1133,MIMEO COM INC,US-2017364981-A1,G06Q30/06,20160620,2016,US
1134,ACCENTURE GLOBAL SOLUTIONS LTD,US-2018130114-A1,G06Q30/06,20161104,2016,US
1135,ONI ADEBOYEJO ADETOKUNBO,US-2017278151-A1,G06Q30/06,20160325,2016,US
1136,RATHUS SPENCER A,US-2017169495-A1,G06Q30/06,20161222,2016,US
1137,Iglesias Marcos Alfonso,US-2017154374-A1,G06Q30/06,20161129,2016,US
1138,MOBILIBUY LTD,US-2017124638-A1,G06Q30/06,20161027,2016,US
1139,HUH DONG HUN,KR-20180037079-A,G06Q30/06,20161001,2016,KR
1140,OWIN INC,KR-20180009025-A,G06Q30/06,20160715,2016,KR
1141,WALMART APOLLO LLC,MX-2018005330-A,G06Q30/06,20161027,2016,MX
1142,UNIV SOGANG RES FOUNDATION,KR-20170137352-A,G06Q30/06,20160603,2016,KR
1143,NEXTDOOR COM INC,BR-102016012317-A2,G06Q30/06,20160530,2016,BR
1144,FUJITSU LTD,JP-2018005829-A,G06Q30/06,20160708,2016,JP
1145,BOS GILLES,EP-3304478-A1,G06Q30/06,20160526,2016,EP
1146,DRINKS HOLDINGS INC,AU-2016335855-A1,G06Q30/06,20161007,2016,AU
1147,PURITY BRANDS LTD,GB-2547708-A,G06Q30/06,20160229,2016,GB
1148,OCEAN PRINT LTD,US-2016328773-A1,G06Q30/06,20160503,2016,US
1149,REVIZER TECHNOLOGIES LTD,US-2016180436-A1,G06Q30/06,20160302,2016,US
1150,PAYPAL INC,US-2016132961-A1,G06Q30/06,20160115,2016,US
1151,MINDICH BRAD,US-2017024793-A1,G06Q30/06,20160725,2016,US
1152,SQUARE INC,US-2018089658-A1,G06Q30/06,20160929,2016,US
1153,FACEBOOK INC,US-2018025405-A1,G06Q30/06,20160725,2016,US
1154,KWON HYANG JOE,KR-20170126770-A,G06Q30/06,20160701,2016,KR
1155,MASTERCARD ASIA/PACIFIC PTE LTD,US-10380670-B2,G06Q30/06,20160808,2016,US
1156,JUNG SUNG KIL,KR-20170112707-A,G06Q30/06,20160401,2016,KR
1157,GREE Europa GmbH,WO-2016124998-A1,G06Q30/06,20160127,2016,WO
1158,LG CNS CO LTD,KR-101789922-B1,G06Q30/06,20160524,2016,KR
1159,PHILIPS LIGHTING HOLDING BV,WO-2017055119-A1,G06Q30/06,20160919,2016,WO
1160,WORK N TAKE INC,KR-20170140709-A,G06Q30/06,20160613,2016,KR
1161,MSD COMPUTER CORP,WO-2016134470-A1,G06Q30/06,20160224,2016,WO
1162,WAL-MART STORES INC,WO-2017048619-A1,G06Q30/06,20160912,2016,WO
1163,MASTERCARD INTERNATIONAL INC,WO-2017100282-A1,G06Q30/06,20161207,2016,WO
1164,MASTERCARD INTERNATIONAL INC,EP-3333794-A1,G06Q30/06,20161208,2016,EP
1165,AISLE411 INC,WO-2016197034-A1,G06Q30/06,20160603,2016,WO
1166,SENYARD NICOLE DENISE,US-2016283991-A1,G06Q30/06,20160324,2016,US
1167,XII LAB,KR-101783476-B1,G06Q30/06,20161229,2016,KR
1168,IBM,US-2018121991-A1,G06Q30/06,20161028,2016,US
1169,GLOBAL MULTIMEDIA INVESTMENT UK LTD,MX-2018007159-A,G06Q30/06,20160318,2016,MX
1170,FACEBOOK INC,US-2017345075-A1,G06Q30/06,20160527,2016,US
1171,KTB LAB,KR-20180061782-A,G06Q30/06,20161130,2016,KR
1172,PAY GATE CO LTD,KR-101808954-B1,G06Q30/06,20160819,2016,KR
1173,AMERICAN EXPRESS TRAVEL RELATE,US-2016210676-A1,G06Q30/06,20160330,2016,US
1174,COUPANG CORP,KR-20170086305-A,G06Q30/06,20160118,2016,KR
1175,FORQ INC,WO-2017075498-A1,G06Q30/06,20161028,2016,WO
1176,HOSEIT WINRICH,DE-202016000503-U1,G06Q30/06,20160128,2016,DE
1177,SUNRISE R&D HOLDINGS LLC,AU-2016258583-A1,G06Q30/06,20160502,2016,AU
1178,ESSILOR INT,IL-243756-D0,G06Q30/06,20160124,2016,IL
1179,TENCENT TECH (SHENZHEN) CO LTD,CN-105719177-A,G06Q30/06,20160205,2016,CN
1180,DIDI CHINA SCIENCE AND TECH CO LTD,CN-107507047-A,G06Q30/06,20160614,2016,CN
1181,DRINKS HOLDINGS INC,BR-112018007045-A2,G06Q30/06,20161007,2016,BR
1182,NARA LOGICS INC,US-2016350834-A1,G06Q30/06,20160601,2016,US
1183,TARGET BRANDS INC,US-2017270599-A1,G06Q30/06,20160315,2016,US
1184,MICROSOFT TECHNOLOGY LICENSING LLC,US-2017308949-A1,G06Q30/06,20160426,2016,US
1185,CHAO HSIEN-TA,US-2018012286-A1,G06Q30/06,20160707,2016,US
1186,CATERPILLAR INC,US-2018060930-A1,G06Q30/06,20160826,2016,US
1187,CAPTURELIFE INC,US-2016283099-A1,G06Q30/06,20160324,2016,US
1188,SAP SE,US-2018082351-A1,G06Q30/06,20160916,2016,US
1189,IUCF HYU ERICA CAMPUS,KR-20180000007-A,G06Q30/06,20160621,2016,KR
1190,PARK HYEON GYU,KR-101767959-B1,G06Q30/06,20160520,2016,KR
1191,WOOWA BROTHERS CO LTD,KR-20160105752-A,G06Q30/06,20160830,2016,KR
1192,IBM,US-2018053235-A1,G06Q30/06,20160816,2016,US
1193,SMALE ROBERT R,WO-2017045064-A1,G06Q30/06,20160915,2016,WO
1194,BEIJING DIDI INFINITY TECH AND DEV CO LTD,SG-11201706269Q-A,G06Q30/06,20160129,2016,SG
1195,GEMALTO SA,CN-107533695-A,G06Q30/06,20160413,2016,CN
1196,JIANGSU BAIXUE ELECTRIC APPLIANCES CO LTD,CN-106297010-A,G06Q30/06,20160809,2016,CN
1197,KONINKLIJKE PHILIPS NV,CN-108541320-A,G06Q30/06,20161219,2016,CN
1198,SUNRISE R&D HOLDINGS LLC,CN-107735808-A,G06Q30/06,20160502,2016,CN
1199,ALIBABA GROUP HOLDING LTD,CN-107305673-A,G06Q30/06,20160418,2016,CN
1200,ZENG LINGXIA,CN-106355464-A,G06Q30/06,20160827,2016,CN
1201,CHENGDU YOUZIJIA TECH CO LTD,CN-106779904-A,G06Q30/06,20161118,2016,CN
1202,MFG RESOURCES INT INC,US-2016335705-A1,G06Q30/06,20160503,2016,US
1203,EBAY INC,US-2017316483-A1,G06Q30/06,20160429,2016,US
1204,POWERSPORTS SUPPORT LLC,US-2017337609-A1,G06Q30/06,20160518,2016,US
1205,RRC Networks Oy,US-2017132684-A1,G06Q30/06,20161110,2016,US
1206,ALIBABA GROUP HOLDING LTD,KR-20180085756-A,G06Q30/06,20161109,2016,KR
1207,KEUMHO TRADING CO LTD,KR-20170130145-A,G06Q30/06,20160518,2016,KR
1208,FINANCE CHRISTIAN,FR-3048539-A1,G06Q30/06,20160304,2016,FR
1209,PLANETORY CO LTD,KR-101699728-B1,G06Q30/06,20160719,2016,KR
1210,NINGBO XUANYUEHANG ELECTRIC VEHICLE SERVICES CO LTD,CN-105894363-A,G06Q30/06,20160418,2016,CN
1211,WALMART APOLLO LLC,GB-2556494-A,G06Q30/06,20160624,2016,GB
1212,SWEETLABS INC,HK-1218968-A1,G06Q30/06,20160615,2016,HK
1213,NIKE INC,US-2016364778-A1,G06Q30/06,20160824,2016,US
1214,CONDUENT BUSINESS SERVICES LLC,US-2018165731-A1,G06Q30/06,20161209,2016,US
1215,ODD CONCEPTS INC,KR-20180024200-A,G06Q30/06,20160829,2016,KR
1216,NEXTEV USA INC,US-2018012426-A1,G06Q30/06,20161231,2016,US
1217,WAL MART STORES INC,US-2018121977-A1,G06Q30/06,20161028,2016,US
1218,AUTOHOWMUCH,KR-20180017959-A,G06Q30/06,20160812,2016,KR
1219,AMAZON TECH INC,US-10290047-B1,G06Q30/06,20160325,2016,US
1220,KIM YEON TAE,KR-101768637-B1,G06Q30/06,20161021,2016,KR
1221,KIM CHOON SAN,KR-20180020389-A,G06Q30/06,20160818,2016,KR
1222,PIRKL JOHANN,EP-3246868-A1,G06Q30/06,20160518,2016,EP
1223,GLOMEX GMBH,DE-102016011876-A1,G06Q30/06,20161004,2016,DE
1224,KEENWAWA INC,EP-3341249-A1,G06Q30/06,20160922,2016,EP
1225,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY CO LTD,CN-107305677-A,G06Q30/06,20160425,2016,CN
1226,BOTAN EXTRACTS PTY LTD,AU-2016201964-A1,G06Q30/06,20160330,2016,AU
1227,BEIJING KNOWNSEC INFORMATION TECH CO LTD,CN-106779929-A,G06Q30/06,20161205,2016,CN
1228,RICOH CO LTD,JP-2017182426-A,G06Q30/06,20160330,2016,JP
1229,TRUECAR INC,US-2017109769-A1,G06Q30/06,20161229,2016,US
1230,Mobilitie LLC,US-2017014716-A1,G06Q30/06,20160928,2016,US
1231,SK PLANET CO LTD,US-2017116657-A1,G06Q30/06,20161021,2016,US
1232,QINGDAO HAIER DRUM WASHING MACHINE CO LTD,KR-20180093022-A,G06Q30/06,20161124,2016,KR
1233,THINKFORBL CO LTD,KR-20180019256-A,G06Q30/06,20160802,2016,KR
1234,TOKYO GATEN CORP,WO-2018047357-A1,G06Q30/06,20160912,2016,WO
1235,JONES MARIA FRANCISCA,DE-202016008646-U1,G06Q30/06,20161230,2016,DE
1236,INTEL CORP,DE-112016007300-T5,G06Q30/06,20160930,2016,DE
1237,DEUTSCHE TELEKOM AG,EP-3179434-A1,G06Q30/06,20161209,2016,EP
1238,PETROSOFT LLC,US-2017206588-A1,G06Q30/06,20161219,2016,US
1239,MASTERCARD INTERNATIONAL INC,US-2017337599-A1,G06Q30/06,20160203,2016,US
1240,ASPHOLM INVEST OY,US-2016379297-A1,G06Q30/06,20160627,2016,US
1241,CRITEO SA,US-2017287023-A1,G06Q30/06,20160331,2016,US
1242,METAIL LTD,US-10121189-B2,G06Q30/06,20160226,2016,US
1243,EOScart LLC,US-10430862-B2,G06Q30/06,20160414,2016,US
1244,PAYPAL INC,US-2018089744-A1,G06Q30/06,20161031,2016,US
1245,HE LAN,WO-2018032137-A1,G06Q30/06,20160814,2016,WO
1246,ATTICA GOLD COMPANY,WO-2016135640-A1,G06Q30/06,20160224,2016,WO
1247,KT HITEL CO LTD,KR-101797361-B1,G06Q30/06,20160527,2016,KR
1248,PANASONIC IP MAN CO LTD,WO-2016189785-A1,G06Q30/06,20160323,2016,WO
1249,KIM WOO JIN,KR-20180026933-A,G06Q30/06,20160905,2016,KR
1250,QINGDAO HAIER DRUM WASHING MACHINE CO LTD,KR-20180091076-A,G06Q30/06,20161124,2016,KR
1251,QINGDAO HAIER DRUM WASHING MACHINE CO LTD,EP-3389000-A4,G06Q30/06,20161124,2016,EP
1252,INTERLLECTUAL PROPERTY MAN CO LTD,CN-108140219-A,G06Q30/06,20161214,2016,CN
1253,MASTERCARD INTERNATIONAL INC,AU-2016365707-A1,G06Q30/06,20161207,2016,AU
1254,BEIJING INST TECHNOLOGY,CN-106127552-A,G06Q30/06,20160623,2016,CN
1255,NEXTEV USA INC,CN-107038588-A,G06Q30/06,20161117,2016,CN
1256,GLOBAL MULTIMEDIA INVESTMENT UK LTD,AU-2016370604-A1,G06Q30/06,20160318,2016,AU
1257,SHENZHEN SHIFANG LIANZHI SCIENCE AND TECH CO LTD,CN-105825412-A,G06Q30/06,20160311,2016,CN
1258,SEARS BRANDS LLC,US-2016292776-A1,G06Q30/06,20160609,2016,US
1259,IBM,US-2017345084-A1,G06Q30/06,20160524,2016,US
1260,RAKUTEN INC,TW-I584214-B,G06Q30/06,20160822,2016,TW
1261,CONDUENT BUSINESS SERVICES LLC,US-10387945-B2,G06Q30/06,20160505,2016,US
1262,TENCENT TECH (SHENZHEN) COMPANY LTD,WO-2017020630-A1,G06Q30/06,20160519,2016,WO
1263,MI SOFTTECH INC,WO-2018017034-A1,G06Q30/06,20160721,2016,WO
1264,CARDLY PTY LTD,WO-2017031545-A1,G06Q30/06,20160825,2016,WO
1265,KIM HA YOUNG,KR-20170085791-A,G06Q30/06,20160115,2016,KR
1266,STITCH FIX INC,CN-106022814-A,G06Q30/06,20160331,2016,CN
1267,ALIBABA GROUP HOLDING LTD,HK-1224067-A1,G06Q30/06,20161021,2016,HK
1268,OMRON TATEISI ELECTRONICS CO,EP-3379465-A1,G06Q30/06,20161102,2016,EP
1269,WAL-MART STORES INC,GB-2552848-A,G06Q30/06,20161006,2016,GB
1270,HUHTAMAEKI OYJ,EP-3338228-A1,G06Q30/06,20160819,2016,EP
1271,MASSICOTTE LOUIS,CA-2936585-A1,G06Q30/06,20160718,2016,CA
1272,UNIV FUZHOU,CN-106384388-A,G06Q30/06,20160920,2016,CN
1273,SMILE SYSTEM INC,KR-20180032807-A,G06Q30/06,20160923,2016,KR
1274,BANK OF AMERICA,US-2017193483-A1,G06Q30/06,20160104,2016,US
1275,CLUTCH TECH LLC,US-2017069016-A1,G06Q30/06,20160916,2016,US
1276,NA SEUNG HITECH CO LTD,KR-101677871-B1,G06Q30/06,20160318,2016,KR
1277,KIM YOUNG DUCK,US-2017053331-A1,G06Q30/06,20160310,2016,US
1278,CLUTCH TECH LLC,US-2017004561-A1,G06Q30/06,20160916,2016,US
1279,SONY CORP,US-2017109809-A1,G06Q30/06,20161229,2016,US
1280,SEARS BRANDS LLC,US-2017323371-A1,G06Q30/06,20160505,2016,US
1281,JIN JEONG SIK,KR-101692039-B1,G06Q30/06,20160706,2016,KR
1282,KOREA INFORMATION & COMMUNICATIONS CO LTD,KR-20170111666-A,G06Q30/06,20160329,2016,KR
1283,NSK LTD,KR-20170127541-A,G06Q30/06,20160325,2016,KR
1284,BEIJING DIDI INFINITY TECHNOLOGY & DEV CO LTD,EP-3437057-A1,G06Q30/06,20161228,2016,EP
1285,BOEING CO,EP-3115970-A1,G06Q30/06,20160704,2016,EP
1286,GANSU HUISHANG SHANGCHENG E-COMMERCE CO LTD,CN-106651490-A,G06Q30/06,20160713,2016,CN
1287,NINGBO EVCOMING ELECTROMOBILE SERVICE CO LTD,CN-105956898-A,G06Q30/06,20160418,2016,CN
1288,ZHU LIANGHONG,CN-106462897-A,G06Q30/06,20160519,2016,CN
1289,QINGDAO HAIER DRUM WASHING MACHINE CO LTD,EP-3388997-A4,G06Q30/06,20161124,2016,EP
1290,SAMSUNG ELECTRONICS CO LTD,EP-3188112-A1,G06Q30/06,20161229,2016,EP
1291,DASSAULT SYSTEMES,JP-2017120629-A,G06Q30/06,20161219,2016,JP
1292,STEDEHOUDER JEROEN,US-2017200216-A1,G06Q30/06,20161202,2016,US
1293,DENAHAN KEVERNE MONICE,US-2016350829-A1,G06Q30/06,20160526,2016,US
1294,BD INC,KR-20180040986-A,G06Q30/06,20161013,2016,KR
1295,BIZMODELINE CO LTD,KR-20180054975-A,G06Q30/06,20161114,2016,KR
1296,TENCENT TECH (SHENZHEN) COMPANY LTD,WO-2017020760-A1,G06Q30/06,20160726,2016,WO
1297,KIM JONG KAK,KR-20180021990-A,G06Q30/06,20160823,2016,KR
1298,BAWRI VINAY,WO-2016181337-A1,G06Q30/06,20160512,2016,WO
1299,SDC AS,WO-2017064295-A1,G06Q30/06,20161014,2016,WO
1300,DOMEHOUSEKOREA,KR-20180028212-A,G06Q30/06,20160908,2016,KR
1301,FAIR ISAAC CORP,WO-2016126867-A1,G06Q30/06,20160203,2016,WO
1302,TOSHIBA KK,WO-2017038947-A1,G06Q30/06,20160901,2016,WO
1303,BEIJING MI MOBILE SOFTWARE CO LTD,CN-106296344-A,G06Q30/06,20160729,2016,CN
1304,KEYSOFT INC,AU-2016269513-A1,G06Q30/06,20161208,2016,AU
1305,GOGORO INC,CN-108140227-A,G06Q30/06,20160804,2016,CN
1306,WAL-MART STORES INC,GB-2536815-A,G06Q30/06,20160324,2016,GB
1307,WAL-MART STORES INC,US-2017221119-A1,G06Q30/06,20160129,2016,US
1308,NASDAQ INC,US-2017004563-A1,G06Q30/06,20160701,2016,US
1309,BROOKS SPORTS INC,WO-2016114963-A1,G06Q30/06,20160106,2016,WO
1310,YEO JOO HEE,KR-20170107581-A,G06Q30/06,20160205,2016,KR
1311,CHO CHUN HWAN,KR-20170142634-A,G06Q30/06,20160620,2016,KR
1312,SK PLANET CO LTD,KR-20180047489-A,G06Q30/06,20161031,2016,KR
1313,SUN QIUSHI,WO-2018018544-A1,G06Q30/06,20160728,2016,WO
1314,SHOPPINGKOREA INC,KR-20170141447-A,G06Q30/06,20160615,2016,KR
1315,QINGDAO HAIER DRUM WASHING MACHINE CO LTD,WO-2017097110-A1,G06Q30/06,20161124,2016,WO
1316,IBM,US-2016379295-A1,G06Q30/06,20160919,2016,US
1317,PARK DAE JIN,KR-20180027291-A,G06Q30/06,20160906,2016,KR
