,num_critic_for_reviews,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,content_rating,imdb_score,Biography,Comedy,Crime,Drama,Romance,Mystery_Thriller_Horror,Sci-Fi_Fantasy,Family_Animation,Action_Adventure,History_War,Others,director_rank,actor1_rank,actor2_rank,actor3_rank,gross_budget_ratio,log_duration,log_cast_total_facebook_likes,log_director_facebook_likes,log_budget,log_gross_budget_ratio,log_movie_facebook_likes,log_actor_1_facebook_likes,log_actor_2_facebook_likes,log_actor_3_facebook_likes
104,96.0,12947763.0,10624,0.0,125.0,R,6.2,0,0,0,0,0,1,0,0,0,0,0,7,3,2,3,2.5895526,4.48863636973214,7.05617528410041,2.833213344056216,15.424948470398375,0.9514851194772062,2.833213344056216,6.536691597591305,5.247024072160486,4.442651256490317
105,180.0,11100000.0,92464,1.0,331.0,PG-13,7.3,0,1,0,0,0,0,1,0,1,0,0,7,3,3,3,0.444,4.59511985013459,6.79794041297493,0.0,17.034386382832476,-0.8119307165499123,0.0,5.991464547107982,5.407171771460119,3.9512437185814275
106,21.0,1953732.0,4996,0.0,62.0,R,5.3,0,0,0,1,0,0,1,0,1,0,0,6,3,3,3,0.1302488,4.584967478670572,7.208600337960199,4.248495242049359,16.523560759066484,-2.0383088114429246,4.248495242049359,6.775366090936392,5.780743515792329,4.499809670330265
107,59.0,52293982.0,57831,1.0,115.0,R,7.0,0,0,0,1,0,0,0,0,0,0,1,9,7,4,6,3.7894189855072464,4.77912349311153,9.383873422737057,9.740968623038354,16.440179150127435,1.332212705365406,9.740968623038354,9.210340371976184,6.877296071497429,6.45833828334479
108,158.0,19472057.0,25332,0.0,307.0,R,5.9,0,0,0,0,0,1,0,0,0,0,0,6,3,3,3,6.490685666666668,4.454347296253507,7.529406457837013,3.713572066704308,14.914122846632385,1.8703681748529746,3.713572066704308,6.862757913051401,5.755742213586912,5.043425116919247
109,29.0,79817937.0,39798,1.0,69.0,PG-13,5.9,0,1,0,0,0,1,1,0,1,0,0,6,3,2,3,3.19271748,4.543294782270004,6.950814768442584,3.1354942159291497,17.034386382832476,1.160872428765664,3.1354942159291497,5.991464547107982,5.541263545158426,4.997212273764115
110,112.0,5900000.0,98629,1.0,316.0,R,7.2,0,0,0,0,0,0,1,0,1,0,0,7,3,3,5,0.36875,4.700480365792417,7.524021415206125,4.442651256490317,16.588099280204055,-0.9976363713281075,4.442651256490317,6.907755278982137,5.733341276897746,5.225746673713202
111,81.0,16295774.0,33669,1.0,269.0,PG,4.6,0,1,0,0,1,0,1,0,1,0,0,5,3,4,4,0.4655935428571429,4.700480365792417,8.006367567650246,2.0794415416798357,17.37085861945369,-0.764442251095048,2.0794415416798357,6.907755278982137,6.539585955617669,5.7745515455444085
112,52.0,4884663.0,5187,0.0,64.0,PG,5.5,0,0,0,0,0,1,1,0,0,0,0,7,2,3,4,0.40705525,4.605170185988092,7.415175109613295,5.8998973535824915,16.300417207752275,-0.8988063533669068,5.8998973535824915,6.052089168924417,5.976350909297934,5.41610040220442
113,16.0,49851591.0,7900,3.0,34.0,PG,5.9,0,1,1,0,1,0,0,0,0,0,0,7,3,3,4,1.246289775,4.7535901911063645,7.68662133494462,6.052089168924417,17.50439001207821,0.2201709575318561,6.052089168924417,6.860663671448287,6.342121418721152,5.318119993844216
114,63.0,38747385.0,49349,2.0,165.0,PG-13,6.9,0,1,0,0,0,1,1,0,0,0,1,7,7,3,4,1.5498954,4.624972813284271,9.636130846545592,0.0,17.034386382832476,0.43818744478304866,0.0,9.472704636443673,6.74993119378857,6.023447592961033
115,38.0,6734844.0,29591,0.0,118.0,R,5.9,0,0,0,1,1,0,0,0,0,0,0,7,2,2,3,0.3961672941176471,4.718498871295094,6.566672429803241,5.3612921657094255,16.64872390202049,-0.9259186970456643,5.3612921657094255,6.340359303727752,4.204692619390966,3.8066624897703196
116,57.0,1400000.0,1324,0.0,37.0,R,5.9,0,0,0,1,0,1,0,0,1,0,0,6,2,3,3,1.2727272727272727,4.5217885770490405,7.192182058713246,5.043425116919247,13.9108207377686,0.24116205681688804,5.043425116919247,6.104793232414985,6.054439346269371,4.990432586778736
117,44.0,41382841.0,27149,0.0,96.0,PG-13,6.3,0,1,0,1,1,0,1,0,0,0,0,8,8,4,7,2.2990467222222217,4.634728988229636,9.593696194496246,0.0,16.70588231586044,0.8324945684202197,0.0,9.392661928770137,6.80128303447162,6.690842277418564
118,120.0,137963328.0,291603,0.0,505.0,R,8.1,0,0,0,1,0,0,0,0,0,1,0,8,9,4,4,22.993888000000002,4.787491742782046,10.646091341808665,0.0,15.60727002719233,3.135228441483816,0.0,10.596634733096073,6.74993119378857,6.3561076606958915
119,45.0,4600000.0,11763,2.0,111.0,R,7.1,0,0,1,1,0,0,0,0,0,0,0,8,7,3,4,2.421052631578948,4.59511985013459,9.885781725417196,3.332204510175204,14.457364444136669,0.8842024173226547,3.332204510175204,9.798127036878302,6.907755278982137,5.407171771460119
120,55.0,20966644.0,29610,0.0,94.0,Not Rated,7.4,0,0,0,1,1,0,0,0,0,0,0,8,3,3,3,6.9888813333333335,4.762173934797756,7.417580402414544,4.890349128221754,14.914122846632385,1.94432050528851,4.890349128221754,6.532334292222349,6.093569770045136,5.517452896464707
121,21.0,2315683.0,4081,0.0,28.0,PG-13,3.0,0,0,1,1,1,0,0,0,1,0,0,3,3,3,4,0.13621664705882353,4.574710978503383,6.690842277418564,1.0986122886681098,16.64872390202049,-1.9935086676341098,1.0986122886681098,5.991464547107982,5.262690188904886,5.081404364984463
123,99.0,52287414.0,271794,2.0,584.0,R,8.1,0,0,0,1,0,0,0,0,1,0,0,8,2,2,3,6.53592675,4.48863636973214,6.467698726104354,0.0,15.89495209964411,1.8773141503345583,0.0,5.37989735354046,4.672828834461906,4.672828834461906
124,106.0,109713132.0,61621,5.0,219.0,PG,7.3,0,1,0,0,0,0,1,0,1,0,0,7,4,4,6,4.38852528,4.77912349311153,9.64529955531205,9.392661928770137,17.034386382832476,1.4789932435438684,9.392661928770137,9.392661928770137,6.498282149476434,6.466144724237619
125,159.0,8025872.0,19234,3.0,258.0,X,5.5,0,1,0,0,0,1,0,0,0,0,0,7,2,1,2,1.7076323404255318,4.61512051684126,5.71042701737487,5.8998973535824915,15.363073066680286,0.5351078148330861,5.8998973535824915,5.4680601411351315,3.332204510175204,2.6390573296152584
126,173.0,176781728.0,219171,2.0,388.0,PG,6.9,0,0,0,1,1,0,0,0,1,0,0,8,7,4,4,11.785448533333335,4.700480365792417,9.477998292597036,9.392661928770137,16.523560759066484,2.466865595344228,9.392661928770137,9.210340371976184,6.907755278982137,6.318968113746434
127,70.0,3500000.0,10082,2.0,100.0,R,5.9,0,0,0,0,1,1,1,0,1,0,0,6,3,4,4,1.2962962962962965,4.532599493153256,7.7488913372555315,3.332204510175204,14.808762330974558,0.2595111954850848,3.332204510175204,6.907755278982137,6.543911845564792,6.028278520230698
128,32.0,109306210.0,44096,1.0,62.0,PG,5.5,0,1,0,0,0,0,0,0,1,0,0,6,3,3,3,6.918114556962025,4.68213122712422,6.57507584059962,1.6094379124341003,16.575520497997196,1.9341432696380683,1.6094379124341003,6.091309882077698,5.087596335232384,4.04305126783455
130,15.0,800000.0,2308,0.0,35.0,R,4.8,0,0,0,0,0,0,1,0,1,0,0,5,3,3,4,0.2,4.465908118654584,7.438383530044307,4.61512051684126,15.201804919084164,-1.6094379124341003,4.61512051684126,6.580639137284949,6.3561076606958915,5.780743515792329
131,50.0,153665036.0,84824,1.0,95.0,R,6.4,0,1,1,0,0,1,0,0,1,0,0,8,3,3,4,5.488037,4.605170185988092,8.323851131338817,9.392661928770137,17.14771506813948,1.7025706323833645,9.392661928770137,6.841615476477592,6.803505257608338,6.405228458030842
132,61.0,11806119.0,57578,1.0,210.0,R,6.8,1,0,0,1,0,0,0,0,1,0,1,7,3,3,3,10.732835454545457,4.5217885770490405,7.0630481633881725,2.70805020110221,13.9108207377686,2.3733077765839057,2.70805020110221,6.450470422144176,5.998936561946683,3.8918202981106265
133,95.0,14000000.0,15956,0.0,118.0,R,6.0,0,1,0,0,0,1,1,0,0,0,0,6,4,3,3,4.0,4.442651256490317,8.193400231952097,2.302585092994046,15.068273526459642,1.3862943611198906,2.302585092994046,8.006367567650246,5.60947179518496,5.181783550292085
134,17.0,5899797.0,9913,0.0,51.0,PG,7.5,1,0,0,1,0,0,0,0,0,1,0,8,8,4,5,0.20344127586206895,4.990432586778736,9.844533409692458,0.0,17.182806387950748,-1.5923778864463882,0.0,9.798127036878302,6.056784013228625,5.991464547107982
135,252.0,5923044.0,113451,0.0,537.0,X,7.8,0,1,0,0,0,1,1,0,0,0,0,8,3,3,3,1.6452900000000001,3.6109179126442243,7.205635176410364,0.0,15.096444403426338,0.49791666047307626,0.0,6.452048954437226,5.793013608384144,5.293304824724492
136,94.0,156645693.0,55101,0.0,201.0,R,6.9,0,0,0,1,1,1,0,0,0,0,0,7,3,2,5,11.188978071428574,4.77912349311153,7.40184157874383,5.3612921657094255,16.454567887579532,2.4149291929906647,5.3612921657094255,6.786716950605081,5.62040086571715,5.517452896464707
137,62.0,123922370.0,98348,1.0,131.0,R,7.3,1,1,0,1,0,0,0,0,0,1,0,8,8,3,3,9.53249,4.795790545596741,10.822594315669765,5.605802066295998,16.38045991542581,2.2547059637062827,5.605802066295998,10.799575577092764,5.572154032177765,5.424950017481403
138,203.0,14564027.0,76407,0.0,335.0,R,7.0,0,0,0,0,0,1,1,0,0,0,0,8,2,2,3,14.564027,4.454347296253507,6.511745329644728,5.953243334287785,13.815510557964274,2.6785545841977636,5.953243334287785,5.583496308781699,5.342334251964811,4.605170185988092
140,49.0,14375181.0,8692,2.0,126.0,PG-13,4.2,0,1,0,0,0,1,0,0,1,0,1,4,2,3,4,0.2818662941176471,4.672828834461906,8.123854263105914,4.820281565605037,17.7473361906886,-1.2663224548158336,4.820281565605037,6.455198563340122,6.447305862541213,6.349138991379798
141,80.0,20763013.0,30840,0.0,383.0,PG-13,2.8,0,0,0,0,0,1,0,0,1,0,0,3,3,3,4,0.902739695652174,4.5217885770490405,7.764296006450518,4.736198448394496,16.951004773893423,-0.1023210332877495,4.736198448394496,6.815639990074331,6.282266746896006,6.073044534100405
142,18.0,54215416.0,21409,1.0,63.0,PG-13,6.8,1,0,0,1,0,0,0,0,0,0,1,7,3,2,3,8.340833230769231,4.68213122712422,6.841615476477592,1.9459101490553132,15.687312734865866,2.121163119146302,1.9459101490553132,6.54965074223381,4.143134726391533,3.9318256327243257
143,75.0,43984230.0,70274,0.0,133.0,PG-13,7.8,1,0,0,1,0,0,0,0,0,1,0,8,3,4,5,1.9123578260869565,5.389071729816501,7.804251383528112,6.880384082186005,16.951004773893423,0.6483369446543132,6.880384082186005,6.907755278982137,6.466144724237619,5.991464547107982
144,105.0,51185897.0,69457,1.0,271.0,PG,6.7,0,0,0,0,0,1,0,0,1,0,0,7,2,2,5,1.7061965666666667,4.867534450455582,7.117205503164344,3.828641396489095,17.216707939626428,0.534266663221453,3.828641396489095,5.958424693029782,5.497168225293202,5.087596335232384
145,147.0,32222567.0,92924,3.0,339.0,R,7.2,0,1,0,0,0,1,1,0,0,0,0,7,3,3,4,3.7908902352941176,4.574710978503383,8.402455513945814,6.293419278846481,15.955576721460545,1.3326008820907849,6.293419278846481,6.874198495453294,6.741700694652055,6.511745329644728
146,27.0,3060858.0,1768,4.0,37.0,R,5.6,0,0,0,1,0,1,0,0,1,0,0,6,2,3,4,0.30608579999999996,4.5217885770490405,7.544861068658458,1.3862943611198906,16.11809565095832,-1.1838898241754279,1.3862943611198906,6.625392368007956,5.780743515792329,5.739792912179234
147,29.0,3130592.0,10755,1.0,69.0,R,7.8,0,0,0,1,1,0,0,0,0,0,0,8,2,3,5,1.2040738461538458,4.941642422609304,7.1459844677143876,4.890349128221754,14.77102200299171,0.18571067902059762,4.890349128221754,6.093569770045136,5.517452896464707,5.476463551931511
148,131.0,44793200.0,49820,0.0,311.0,X,6.6,0,0,0,0,0,1,1,0,1,0,0,7,2,3,3,9.954044444444444,4.477336814478207,7.367708572374371,4.007333185232471,15.319587954740548,2.297978945409762,4.007333185232471,6.226536669287466,6.1070228877422545,5.0106352940962555
149,217.0,59735548.0,290949,1.0,629.0,R,7.8,0,0,0,0,0,1,1,0,1,0,0,8,3,4,5,3.9823698666666663,4.672828834461906,8.348301054933943,5.777652323222656,16.523560759066484,1.3818770859760734,5.777652323222656,6.907755278982137,6.907755278982137,6.677083461247136
150,185.0,30857814.0,294163,0.0,718.0,PG,8.1,0,0,0,0,1,0,1,1,1,0,0,8,5,3,4,1.928613375,4.584967478670572,9.906483061515926,0.0,16.588099280204055,0.6568012861525426,0.0,9.798127036878302,6.455198563340122,6.386879319362645
151,64.0,14792779.0,24256,0.0,91.0,PG,7.6,0,1,0,0,0,0,0,0,0,0,0,8,3,3,4,0.9245486875,4.477336814478207,7.410347097821024,9.305650551780507,16.588099280204055,-0.07844956593968935,9.305650551780507,6.74993119378857,6.016157159698354,5.4510384535657
152,120.0,38122105.0,112669,1.0,226.0,R,6.6,0,0,1,0,0,1,1,0,1,0,0,7,2,3,4,1.4119298148148147,4.61512051684126,7.771910256435763,5.8377304471659395,17.111347423968603,0.34495743161385256,5.8377304471659395,6.364750756851911,6.3473892096560105,5.950642552587727
153,103.0,38119483.0,136667,2.0,273.0,PG,7.1,0,1,0,0,0,0,1,0,1,0,0,8,3,3,5,1.6792723788546255,4.564348191467836,7.984803389734406,0.0,16.93787548245163,0.5183605917722561,0.0,6.907755278982137,6.405228458030842,6.295266001439646
155,29.0,7888703.0,8465,1.0,65.0,PG,3.2,0,1,0,0,0,0,1,0,0,0,0,3,2,2,3,2.6295676666666665,4.553876891600541,7.236339342754344,1.3862943611198906,14.914122846632385,0.9668194473790838,1.3862943611198906,6.46302945692067,5.123963979403259,5.0238805208462765
156,21.0,167780960.0,36918,4.0,42.0,PG,5.9,0,1,0,1,0,0,0,1,0,0,0,7,4,3,5,15.252814545454545,4.624972813284271,9.975761701406148,9.392661928770137,16.213405830762646,2.724764046381928,9.392661928770137,9.852194258148577,6.774223886357614,6.68586094706836
157,123.0,76270454.0,219008,1.0,418.0,R,7.9,0,0,1,1,0,1,0,0,0,0,0,8,10,3,3,3.05081816,4.77912349311153,10.033067398072022,0.0,17.034386382832476,1.1154098038272697,0.0,9.998797732340453,5.916202062607435,5.236441962829949
158,114.0,43848100.0,119150,2.0,219.0,R,7.4,0,0,1,1,0,0,0,0,0,0,0,8,3,3,4,2.9232066666666667,4.836281906951478,7.382124365737512,0.0,16.523560759066484,1.0726811872447335,0.0,6.716594773520978,6.230481447578482,5.123963979403259
159,35.0,20257000.0,7569,2.0,65.0,R,5.2,0,1,1,0,0,1,0,0,1,0,0,6,3,3,5,2.8938571428571427,4.564348191467836,8.572060092857077,3.091042453358316,15.761420707019587,1.062590263776356,3.091042453358316,6.907755278982137,6.734591659972948,6.677083461247136
161,109.0,73326666.0,189413,3.0,306.0,PG,7.5,0,1,0,0,0,0,1,0,0,0,0,8,3,4,3,4.8884444,4.5217885770490405,7.577121930876679,9.472704636443673,16.523560759066484,1.5868741342669153,9.472704636443673,6.829793737512425,6.539585955617669,5.37989735354046
162,99.0,114968774.0,153468,1.0,204.0,PG,7.3,0,1,0,1,1,0,1,1,0,0,0,7,7,5,7,6.387154111111111,4.867534450455582,10.24060243975606,6.300785794663244,16.70588231586044,1.8542888031612397,6.300785794663244,9.615805480084347,9.305650551780507,6.546785410760524
163,21.0,882290.0,4792,2.0,43.0,R,6.5,0,0,0,0,0,0,1,0,1,0,1,7,3,4,2,0.088229,4.499809670330265,7.330405211844402,4.290459441148391,16.11809565095832,-2.427819571825728,4.290459441148391,6.742880635791903,6.466144724237619,3.258096538021482
164,28.0,16118077.0,5817,0.0,37.0,R,5.6,0,0,0,1,0,0,0,0,0,0,0,6,3,3,5,0.64472308,4.672828834461906,8.028455164114252,3.044522437723423,17.034386382832476,-0.4389343877096412,3.044522437723423,6.874198495453294,6.642486801367256,6.035481432524756
165,142.0,33244684.0,62038,0.0,281.0,R,6.5,0,0,0,0,0,1,1,0,0,0,0,7,2,2,3,3.6938537777777776,4.465908118654584,6.633318433280377,4.442651256490317,16.012735135300492,1.306670297284274,4.442651256490317,5.739792912179234,5.241747015059643,4.770684624465665
166,51.0,34700000.0,52846,2.0,143.0,R,7.7,0,0,0,1,1,0,0,0,0,0,0,8,7,5,5,2.4785714285714286,4.77912349311153,10.477316144080852,5.857933154483459,16.454567887579532,0.907682357337555,5.857933154483459,9.798127036878302,9.740968623038354,6.035481432524756
167,233.0,81350242.0,592582,0.0,722.0,R,8.2,0,0,0,0,0,1,0,0,1,0,0,8,5,7,4,2.905365785714286,4.875197323201151,10.611153819195277,5.777652323222656,17.14771506813948,1.066559298285664,5.777652323222656,10.126631103850338,9.472704636443673,6.293419278846481
168,110.0,19170001.0,21359,0.0,270.0,R,5.3,0,0,0,0,0,1,0,0,0,0,0,6,3,3,3,6.846428928571428,4.477336814478207,7.5256399750415355,5.0238805208462765,14.845129975145433,1.9237271920412344,5.0238805208462765,6.840546529288687,6.104793232414985,5.198497031265826
169,144.0,17768000.0,29629,0.0,374.0,R,5.9,0,0,0,0,0,1,0,0,0,0,0,6,3,2,3,3.5536,4.477336814478207,7.035268599281097,3.295836866004329,15.424948470398375,1.267961174158026,3.295836866004329,6.60934924316738,4.787491742782046,4.61512051684126
170,130.0,1705139.0,4695,0.0,69.0,R,6.7,0,0,0,0,0,1,1,0,0,0,0,7,3,3,4,0.3627955319148936,4.770684624465665,7.841885928984623,1.9459101490553132,15.363073066680286,-1.0139158763768228,1.9459101490553132,6.875232087276577,6.597145701886651,5.82600010738045
171,24.0,48092846.0,61753,0.0,133.0,G,7.3,0,0,0,0,0,0,0,1,1,0,0,8,3,3,3,3.84742768,4.23410650459726,7.513709247839705,5.948034989180646,16.34123920227253,1.347404789933056,5.948034989180646,6.815639990074331,5.768320995793772,5.25227342804663
172,114.0,8373585.0,39680,0.0,308.0,R,7.6,0,0,0,1,0,0,0,0,0,0,0,9,3,3,4,1.1962264285714286,5.099866427824199,7.56734567601324,9.740968623038354,15.761420707019587,0.17917195915739453,9.740968623038354,6.78332520060396,6.42648845745769,5.0689042022202315
173,77.0,38413606.0,54042,1.0,215.0,R,7.6,0,1,1,0,0,1,0,0,1,0,0,7,10,3,7,1.2804535333333331,4.836281906951478,10.0802101309296,4.624972813284271,17.216707939626428,0.24721433809065152,4.624972813284271,9.998797732340453,6.364750756851911,6.208590026096629
174,15.0,13854000.0,21079,0.0,55.0,PG-13,5.2,0,1,0,0,1,0,1,0,0,0,0,5,4,4,4,0.6927,4.653960350157523,9.594036921611199,4.795790545596741,16.811242831518264,-0.3671582739535777,4.795790545596741,9.305650551780507,8.006367567650246,5.950642552587727
175,34.0,12793213.0,18286,4.0,73.0,R,6.2,0,1,0,1,1,0,0,0,0,0,0,6,6,5,6,2.1322021666666666,4.6443908991413725,9.252441547994819,4.382026634673881,15.60727002719233,0.7571553266985589,4.382026634673881,8.987196820661973,6.866933284461882,6.489204931325317
176,102.0,49369900.0,36108,0.0,260.0,R,5.7,0,0,0,0,0,1,1,0,0,0,0,7,2,2,3,7.052842857142857,4.59511985013459,6.1092475827643655,5.356586274672012,15.761420707019587,1.9534307776918352,5.356586274672012,4.867534450455582,4.8283137373023015,3.9889840465642745
177,81.0,7282851.0,9502,1.0,100.0,R,6.5,0,0,0,0,0,1,1,0,1,0,0,7,2,2,3,2.4276169999999997,4.574710978503383,7.240649694255466,5.0238805208462765,14.914122846632385,0.8869101177561639,5.0238805208462765,6.513230110912307,5.159055299214529,4.90527477843843
178,66.0,14114488.0,13190,0.0,114.0,PG-13,4.5,0,0,0,0,0,1,0,0,0,0,0,5,3,3,4,1.3442369523809523,4.584967478670572,8.249836485425702,2.833213344056216,16.166885815127753,0.2958265304161349,2.833213344056216,6.907755278982137,6.787844982309579,6.646390514847729
179,68.0,354704.0,2705,0.0,38.0,R,5.9,0,0,1,1,0,1,0,0,0,0,0,7,5,3,3,0.2728492307692308,4.624972813284271,9.313167681775653,5.356586274672012,14.077874822431765,-1.2988359045980307,5.356586274672012,9.210340371976184,6.450470422144176,5.272999558563747
180,100.0,172825435.0,383784,3.0,331.0,R,8.0,0,0,0,1,0,0,0,0,0,0,0,8,7,4,6,6.9130174,4.890349128221754,9.41613428495528,5.605802066295998,17.034386382832476,1.9334062139569226,5.605802066295998,9.210340371976184,6.8001700683022,6.4425401664681985
181,84.0,53715611.0,92106,1.0,171.0,R,5.7,0,0,0,0,0,1,0,0,1,1,0,6,6,4,4,0.852628746031746,4.465908118654584,9.586994398230228,2.302585092994046,17.958645284355807,-0.15943105948898142,2.302585092994046,9.472704636443673,6.907755278982137,5.855071922202427
182,22.0,14545844.0,4756,4.0,38.0,R,5.8,0,1,0,1,0,0,0,0,0,0,1,8,2,2,5,2.237822153846154,4.795790545596741,7.157735484249907,0.0,15.687312734865866,0.8055031401754211,0.0,6.023447592961033,5.641907070938114,5.204006687076795
183,88.0,60328558.0,61396,1.0,159.0,PG-13,7.0,0,1,0,1,0,0,1,0,0,0,0,7,7,4,4,1.8852674375,4.61512051684126,9.838095333769076,6.220590170099739,17.281246460764002,0.6340696874942578,6.220590170099739,9.472704636443673,6.907755278982137,6.907755278982137
184,40.0,3468572.0,10073,0.0,78.0,R,7.3,0,0,0,1,0,0,0,0,0,0,0,8,3,3,3,0.867143,4.700480365792417,7.583756300707112,0.0,15.201804919084164,-0.1425513792392742,0.0,6.580639137284949,5.5053315359323625,5.4680601411351315
185,172.0,13008928.0,73501,0.0,333.0,R,7.3,0,0,0,0,0,1,1,0,0,0,0,7,2,2,3,3.252232,4.532599493153256,6.729824070489475,0.0,15.201804919084164,1.1793415298543435,0.0,5.872117789475416,5.017279836814924,4.890349128221754
186,27.0,111936400.0,87538,1.0,79.0,PG,6.0,0,1,1,0,0,0,0,0,0,0,0,7,3,3,3,7.462426666666666,4.672828834461906,7.67368812926773,6.052089168924417,16.523560759066484,2.0098806517580963,6.052089168924417,6.60934924316738,5.950642552587727,5.5093883366279774
187,50.0,44726644.0,42614,5.0,120.0,R,6.8,0,0,1,1,0,1,0,0,1,0,1,7,2,3,4,3.4405110769230767,4.672828834461906,7.465655310134056,4.060443010546419,16.38045991542581,1.2356200292230324,4.060443010546419,6.3080984415095305,6.0844994130751715,5.755742213586912
188,82.0,54222000.0,131217,0.0,380.0,PG-13,7.6,0,0,0,1,0,1,1,0,1,0,0,9,4,3,6,0.7801726618705036,5.14166355650266,8.31238059678675,0.0,18.05683731053502,-0.24824002242287269,0.0,7.600902459542082,6.476972362889683,6.45833828334479
189,125.0,118500000.0,340085,0.0,327.0,PG,7.8,0,1,0,0,0,0,1,0,1,0,0,8,3,3,6,2.9625,4.68213122712422,8.205218426395412,0.0,17.50439001207821,1.0860335064612496,0.0,6.907755278982137,6.767343125265392,6.536691597591305
190,186.0,251188924.0,269033,0.0,817.0,PG-13,7.6,0,0,0,0,0,0,0,0,1,0,0,8,3,3,6,7.176826400000001,4.836281906951478,7.9102237070973445,9.472704636443673,17.37085861945369,1.9708572797758457,9.472704636443673,6.824373670043086,6.3080984415095305,6.1903154058531475
192,63.0,45645204.0,39306,2.0,119.0,R,6.6,0,0,1,0,0,1,0,0,1,0,0,8,3,2,4,1.5215068,4.8283137373023015,7.466227556215481,0.0,17.216707939626428,0.41970115961864457,0.0,6.844815479208263,5.541263545158426,5.4680601411351315
193,72.0,70001698.0,76842,0.0,173.0,R,7.2,1,0,0,1,0,0,0,0,0,1,0,8,7,4,4,5.000121285714286,4.976733742420574,9.400795428666859,0.0,16.454567887579532,1.6094621692827578,0.0,9.210340371976184,6.74993119378857,6.327936783729195
194,96.0,95860116.0,277451,0.0,491.0,PG,8.0,0,1,0,1,0,0,0,0,0,0,0,9,8,4,4,5.8451290243902445,4.852030263919617,10.85145135486515,6.410174881966167,16.612791892794426,1.76560866899866,6.410174881966167,10.799575577092764,6.907755278982137,6.907755278982137
